"age"	"group"	"cause"	"prop"
50	"M"	"Nervous Disorders"	0.0206
50	"M"	"circulatory"	0.2843
50	"M"	"respiratory"	0.0387
50	"M"	"Digestive"	0.081
50	"M"	"Musculoskeletal Disorders"	0.0036
50	"M"	"Genitourinary"	0.0132
50	"M"	"perinatal period"	0
50	"M"	"Congenital malformations"	0.0031
50	"M"	"morbidity"	0.1952
51	"F"	"Infection"	0.0422
51	"F"	"Neoplasms"	0.3622
51	"F"	"Diseases of the blood and blood-forming organs"	0.0062
51	"F"	"Endocrine"	0.0473
51	"F"	"Mental and behavioural disorders"	0.014
51	"F"	"Nervous Disorders"	0.0285
51	"F"	"circulatory"	0.2048
51	"F"	"respiratory"	0.0595
51	"F"	"Digestive"	0.0641
51	"F"	"Musculoskeletal Disorders"	0.0092
51	"F"	"Genitourinary"	0.017
51	"F"	"perinatal period"	0
51	"F"	"Congenital malformations"	0.0041
51	"F"	"morbidity"	0.1256
51	"M"	"Infection"	0.0523
51	"M"	"Neoplasms"	0.2322
51	"M"	"Diseases of the blood and blood-forming organs"	0.0038
51	"M"	"Endocrine"	0.0457
51	"M"	"Mental and behavioural disorders"	0.0213
51	"M"	"Nervous Disorders"	0.0205
51	"M"	"circulatory"	0.2842
51	"M"	"respiratory"	0.0419
51	"M"	"Digestive"	0.0811
51	"M"	"Musculoskeletal Disorders"	0.0034
51	"M"	"Genitourinary"	0.0138
51	"M"	"perinatal period"	0
51	"M"	"Congenital malformations"	0.0033
51	"M"	"morbidity"	0.1825
52	"F"	"Infection"	0.0419
52	"F"	"Neoplasms"	0.3654
52	"F"	"Diseases of the blood and blood-forming organs"	0.0057
52	"F"	"Endocrine"	0.0475
52	"F"	"Mental and behavioural disorders"	0.0124
52	"F"	"Nervous Disorders"	0.0293
52	"F"	"circulatory"	0.2093
52	"F"	"respiratory"	0.0644
52	"F"	"Digestive"	0.0641
52	"F"	"Musculoskeletal Disorders"	0.0085
52	"F"	"Genitourinary"	0.0167
52	"F"	"perinatal period"	0
52	"F"	"Congenital malformations"	0.004
52	"F"	"morbidity"	0.116
52	"M"	"Infection"	0.0499
52	"M"	"Neoplasms"	0.2476
52	"M"	"Diseases of the blood and blood-forming organs"	0.004
52	"M"	"Endocrine"	0.0456
52	"M"	"Mental and behavioural disorders"	0.0205
52	"M"	"Nervous Disorders"	0.0205
52	"M"	"circulatory"	0.2878
52	"M"	"respiratory"	0.0434
52	"M"	"Digestive"	0.0811
52	"M"	"Musculoskeletal Disorders"	0.0035
52	"M"	"Genitourinary"	0.0139
52	"M"	"perinatal period"	0
52	"M"	"Congenital malformations"	0.0032
52	"M"	"morbidity"	0.1654
53	"F"	"Infection"	0.0402
53	"F"	"Neoplasms"	0.3746
53	"F"	"Diseases of the blood and blood-forming organs"	0.006
53	"F"	"Endocrine"	0.0481
53	"F"	"Mental and behavioural disorders"	0.0125
53	"F"	"Nervous Disorders"	0.0285
53	"F"	"circulatory"	0.2082
53	"F"	"respiratory"	0.0655
53	"F"	"Digestive"	0.0628
53	"F"	"Musculoskeletal Disorders"	0.0089
53	"F"	"Genitourinary"	0.0182
53	"F"	"perinatal period"	0
53	"F"	"Congenital malformations"	0.0043
53	"F"	"morbidity"	0.1073
53	"M"	"Infection"	0.0507
53	"M"	"Neoplasms"	0.2564
53	"M"	"Diseases of the blood and blood-forming organs"	0.0034
53	"M"	"Endocrine"	0.0467
53	"M"	"Mental and behavioural disorders"	0.0194
53	"M"	"Nervous Disorders"	0.0207
53	"M"	"circulatory"	0.2921
53	"M"	"respiratory"	0.0464
53	"M"	"Digestive"	0.079
53	"M"	"Musculoskeletal Disorders"	0.0037
53	"M"	"Genitourinary"	0.0142
53	"M"	"perinatal period"	0
53	"M"	"Congenital malformations"	0.0029
53	"M"	"morbidity"	0.151
54	"F"	"Infection"	0.0407
54	"F"	"Neoplasms"	0.3808
54	"F"	"Diseases of the blood and blood-forming organs"	0.0058
54	"F"	"Endocrine"	0.0516
54	"F"	"Mental and behavioural disorders"	0.0118
54	"F"	"Nervous Disorders"	0.0285
54	"F"	"circulatory"	0.2119
54	"F"	"respiratory"	0.0669
54	"F"	"Digestive"	0.0619
54	"F"	"Musculoskeletal Disorders"	0.0092
54	"F"	"Genitourinary"	0.0179
54	"F"	"perinatal period"	0
54	"F"	"Congenital malformations"	0.0041
54	"F"	"morbidity"	0.095
54	"M"	"Infection"	0.0488
54	"M"	"Neoplasms"	0.2699
54	"M"	"Diseases of the blood and blood-forming organs"	0.0038
54	"M"	"Endocrine"	0.0473
54	"M"	"Mental and behavioural disorders"	0.0185
54	"M"	"Nervous Disorders"	0.0207
54	"M"	"circulatory"	0.296
54	"M"	"respiratory"	0.0472
54	"M"	"Digestive"	0.0777
54	"M"	"Musculoskeletal Disorders"	0.0035
54	"M"	"Genitourinary"	0.0139
54	"M"	"perinatal period"	0
54	"M"	"Congenital malformations"	0.0027
54	"M"	"morbidity"	0.1371
55	"F"	"Infection"	0.0404
55	"F"	"Neoplasms"	0.3881
55	"F"	"Diseases of the blood and blood-forming organs"	0.0057
55	"F"	"Endocrine"	0.0509
55	"F"	"Mental and behavioural disorders"	0.0108
55	"F"	"Nervous Disorders"	0.0286
55	"F"	"circulatory"	0.2148
55	"F"	"respiratory"	0.0692
55	"F"	"Digestive"	0.0592
55	"F"	"Musculoskeletal Disorders"	0.0092
55	"F"	"Genitourinary"	0.0192
55	"F"	"perinatal period"	0
55	"F"	"Congenital malformations"	0.0042
55	"F"	"morbidity"	0.0876
55	"M"	"Infection"	0.0467
55	"M"	"Neoplasms"	0.2796
55	"M"	"Diseases of the blood and blood-forming organs"	0.0037
55	"M"	"Endocrine"	0.0477
55	"M"	"Mental and behavioural disorders"	0.0178
55	"M"	"Nervous Disorders"	0.0202
55	"M"	"circulatory"	0.2986
55	"M"	"respiratory"	0.0502
55	"M"	"Digestive"	0.0765
55	"M"	"Musculoskeletal Disorders"	0.0035
55	"M"	"Genitourinary"	0.0146
55	"M"	"perinatal period"	0
55	"M"	"Congenital malformations"	0.003
55	"M"	"morbidity"	0.1254
56	"F"	"Infection"	0.0391
56	"F"	"Neoplasms"	0.3925
56	"F"	"Diseases of the blood and blood-forming organs"	0.0057
56	"F"	"Endocrine"	0.0518
56	"F"	"Mental and behavioural disorders"	0.0107
56	"F"	"Nervous Disorders"	0.0306
56	"F"	"circulatory"	0.2136
56	"F"	"respiratory"	0.0738
56	"F"	"Digestive"	0.0581
56	"F"	"Musculoskeletal Disorders"	0.0091
56	"F"	"Genitourinary"	0.02
56	"F"	"perinatal period"	0
56	"F"	"Congenital malformations"	0.0042
56	"F"	"morbidity"	0.0788
56	"M"	"Infection"	0.0452
56	"M"	"Neoplasms"	0.2902
56	"M"	"Diseases of the blood and blood-forming organs"	0.0033
56	"M"	"Endocrine"	0.05
56	"M"	"Mental and behavioural disorders"	0.0171
56	"M"	"Nervous Disorders"	0.0204
56	"M"	"circulatory"	0.2992
56	"M"	"respiratory"	0.0527
56	"M"	"Digestive"	0.0737
56	"M"	"Musculoskeletal Disorders"	0.0038
56	"M"	"Genitourinary"	0.0153
56	"M"	"perinatal period"	0
56	"M"	"Congenital malformations"	0.0027
56	"M"	"morbidity"	0.1151
57	"F"	"Infection"	0.0376
57	"F"	"Neoplasms"	0.3982
57	"F"	"Diseases of the blood and blood-forming organs"	0.0056
57	"F"	"Endocrine"	0.0539
57	"F"	"Mental and behavioural disorders"	0.0103
57	"F"	"Nervous Disorders"	0.0306
57	"F"	"circulatory"	0.2172
57	"F"	"respiratory"	0.0751
57	"F"	"Digestive"	0.0557
57	"F"	"Musculoskeletal Disorders"	0.0089
57	"F"	"Genitourinary"	0.0203
57	"F"	"perinatal period"	0
57	"F"	"Congenital malformations"	0.0038
57	"F"	"morbidity"	0.0709
57	"M"	"Infection"	0.0433
57	"M"	"Neoplasms"	0.3006
57	"M"	"Diseases of the blood and blood-forming organs"	0.0035
57	"M"	"Endocrine"	0.0497
57	"M"	"Mental and behavioural disorders"	0.0166
57	"M"	"Nervous Disorders"	0.0207
57	"M"	"circulatory"	0.303
57	"M"	"respiratory"	0.0562
57	"M"	"Digestive"	0.0706
57	"M"	"Musculoskeletal Disorders"	0.0038
57	"M"	"Genitourinary"	0.0156
57	"M"	"perinatal period"	0
57	"M"	"Congenital malformations"	0.0028
57	"M"	"morbidity"	0.1027
58	"F"	"Infection"	0.0365
58	"F"	"Neoplasms"	0.403
58	"F"	"Diseases of the blood and blood-forming organs"	0.0054
58	"F"	"Endocrine"	0.0539
58	"F"	"Mental and behavioural disorders"	0.0099
58	"F"	"Nervous Disorders"	0.0307
58	"F"	"circulatory"	0.2226
58	"F"	"respiratory"	0.0772
58	"F"	"Digestive"	0.055
58	"F"	"Musculoskeletal Disorders"	0.0086
58	"F"	"Genitourinary"	0.0207
58	"F"	"perinatal period"	0
58	"F"	"Congenital malformations"	0.0037
58	"F"	"morbidity"	0.062
58	"M"	"Infection"	0.0407
58	"M"	"Neoplasms"	0.3103
58	"M"	"Diseases of the blood and blood-forming organs"	0.0033
58	"M"	"Endocrine"	0.0504
58	"M"	"Mental and behavioural disorders"	0.0159
58	"M"	"Nervous Disorders"	0.0214
58	"M"	"circulatory"	0.3038
58	"M"	"respiratory"	0.0586
58	"M"	"Digestive"	0.0683
58	"M"	"Musculoskeletal Disorders"	0.0034
58	"M"	"Genitourinary"	0.016
58	"M"	"perinatal period"	0
58	"M"	"Congenital malformations"	0.0024
58	"M"	"morbidity"	0.0951
59	"F"	"Infection"	0.0357
59	"F"	"Neoplasms"	0.4045
59	"F"	"Diseases of the blood and blood-forming organs"	0.0055
59	"F"	"Endocrine"	0.0556
59	"F"	"Mental and behavioural disorders"	0.0097
59	"F"	"Nervous Disorders"	0.0304
59	"F"	"circulatory"	0.2235
59	"F"	"respiratory"	0.0824
59	"F"	"Digestive"	0.0523
59	"F"	"Musculoskeletal Disorders"	0.0086
59	"F"	"Genitourinary"	0.0214
59	"F"	"perinatal period"	0
59	"F"	"Congenital malformations"	0.0034
59	"F"	"morbidity"	0.0564
59	"M"	"Infection"	0.0391
59	"M"	"Neoplasms"	0.3204
59	"M"	"Diseases of the blood and blood-forming organs"	0.0034
59	"M"	"Endocrine"	0.0515
59	"M"	"Mental and behavioural disorders"	0.0149
59	"M"	"Nervous Disorders"	0.0212
59	"M"	"circulatory"	0.3039
59	"M"	"respiratory"	0.062
59	"M"	"Digestive"	0.0648
59	"M"	"Musculoskeletal Disorders"	0.0037
59	"M"	"Genitourinary"	0.0163
59	"M"	"perinatal period"	0
59	"M"	"Congenital malformations"	0.0025
59	"M"	"morbidity"	0.086
60	"F"	"Infection"	0.0344
60	"F"	"Neoplasms"	0.4052
60	"F"	"Diseases of the blood and blood-forming organs"	0.0051
60	"F"	"Endocrine"	0.0549
60	"F"	"Mental and behavioural disorders"	0.01
60	"F"	"Nervous Disorders"	0.0314
60	"F"	"circulatory"	0.2293
60	"F"	"respiratory"	0.0847
60	"F"	"Digestive"	0.0502
60	"F"	"Musculoskeletal Disorders"	0.0088
60	"F"	"Genitourinary"	0.021
60	"F"	"perinatal period"	0
60	"F"	"Congenital malformations"	0.0031
60	"F"	"morbidity"	0.0513
60	"M"	"Infection"	0.0364
60	"M"	"Neoplasms"	0.3279
60	"M"	"Diseases of the blood and blood-forming organs"	0.0033
60	"M"	"Endocrine"	0.0518
60	"M"	"Mental and behavioural disorders"	0.0141
60	"M"	"Nervous Disorders"	0.0223
60	"M"	"circulatory"	0.3067
60	"M"	"respiratory"	0.066
60	"M"	"Digestive"	0.0605
60	"M"	"Musculoskeletal Disorders"	0.0034
60	"M"	"Genitourinary"	0.0167
60	"M"	"perinatal period"	0
60	"M"	"Congenital malformations"	0.0023
60	"M"	"morbidity"	0.0784
61	"F"	"Infection"	0.0322
61	"F"	"Neoplasms"	0.4098
61	"F"	"Diseases of the blood and blood-forming organs"	0.0052
61	"F"	"Endocrine"	0.0549
61	"F"	"Mental and behavioural disorders"	0.0097
61	"F"	"Nervous Disorders"	0.0318
61	"F"	"circulatory"	0.2314
61	"F"	"respiratory"	0.0876
61	"F"	"Digestive"	0.0484
61	"F"	"Musculoskeletal Disorders"	0.0088
61	"F"	"Genitourinary"	0.0224
61	"F"	"perinatal period"	0
61	"F"	"Congenital malformations"	0.0029
61	"F"	"morbidity"	0.0452
61	"M"	"Infection"	0.0342
61	"M"	"Neoplasms"	0.3338
61	"M"	"Diseases of the blood and blood-forming organs"	0.0033
61	"M"	"Endocrine"	0.0527
61	"M"	"Mental and behavioural disorders"	0.0143
61	"M"	"Nervous Disorders"	0.022
61	"M"	"circulatory"	0.3086
61	"M"	"respiratory"	0.069
61	"M"	"Digestive"	0.0575
61	"M"	"Musculoskeletal Disorders"	0.0037
61	"M"	"Genitourinary"	0.0174
61	"M"	"perinatal period"	0
61	"M"	"Congenital malformations"	0.002
61	"M"	"morbidity"	0.072
62	"F"	"Infection"	0.0324
62	"F"	"Neoplasms"	0.4057
62	"F"	"Diseases of the blood and blood-forming organs"	0.0048
62	"F"	"Endocrine"	0.0547
62	"F"	"Mental and behavioural disorders"	0.01
62	"F"	"Nervous Disorders"	0.0305
62	"F"	"circulatory"	0.236
62	"F"	"respiratory"	0.0935
62	"F"	"Digestive"	0.0474
62	"F"	"Musculoskeletal Disorders"	0.0088
62	"F"	"Genitourinary"	0.0234
62	"F"	"perinatal period"	0
62	"F"	"Congenital malformations"	0.0026
62	"F"	"morbidity"	0.0404
62	"M"	"Infection"	0.0318
62	"M"	"Neoplasms"	0.3392
62	"M"	"Diseases of the blood and blood-forming organs"	0.0031
62	"M"	"Endocrine"	0.0524
62	"M"	"Mental and behavioural disorders"	0.0137
62	"M"	"Nervous Disorders"	0.0226
62	"M"	"circulatory"	0.3128
62	"M"	"respiratory"	0.0731
62	"M"	"Digestive"	0.0547
62	"M"	"Musculoskeletal Disorders"	0.0035
62	"M"	"Genitourinary"	0.0186
62	"M"	"perinatal period"	0
62	"M"	"Congenital malformations"	0.0017
62	"M"	"morbidity"	0.063
63	"F"	"Infection"	0.0304
63	"F"	"Neoplasms"	0.4038
63	"F"	"Diseases of the blood and blood-forming organs"	0.0049
63	"F"	"Endocrine"	0.0545
63	"F"	"Mental and behavioural disorders"	0.0101
63	"F"	"Nervous Disorders"	0.0318
63	"F"	"circulatory"	0.2397
63	"F"	"respiratory"	0.0976
63	"F"	"Digestive"	0.046
63	"F"	"Musculoskeletal Disorders"	0.0086
63	"F"	"Genitourinary"	0.0239
63	"F"	"perinatal period"	0
63	"F"	"Congenital malformations"	0.0022
63	"F"	"morbidity"	0.0368
63	"M"	"Infection"	0.0299
63	"M"	"Neoplasms"	0.344
63	"M"	"Diseases of the blood and blood-forming organs"	0.0031
63	"M"	"Endocrine"	0.0525
63	"M"	"Mental and behavioural disorders"	0.0137
63	"M"	"Nervous Disorders"	0.0233
63	"M"	"circulatory"	0.3114
63	"M"	"respiratory"	0.0781
63	"M"	"Digestive"	0.0526
63	"M"	"Musculoskeletal Disorders"	0.0035
63	"M"	"Genitourinary"	0.0187
63	"M"	"perinatal period"	0
63	"M"	"Congenital malformations"	0.0018
63	"M"	"morbidity"	0.0583
64	"F"	"Infection"	0.0301
64	"F"	"Neoplasms"	0.4067
64	"F"	"Diseases of the blood and blood-forming organs"	0.0051
64	"F"	"Endocrine"	0.0548
64	"F"	"Mental and behavioural disorders"	0.0101
64	"F"	"Nervous Disorders"	0.0318
64	"F"	"circulatory"	0.2387
64	"F"	"respiratory"	0.1001
64	"F"	"Digestive"	0.045
64	"F"	"Musculoskeletal Disorders"	0.0084
64	"F"	"Genitourinary"	0.024
64	"F"	"perinatal period"	0
64	"F"	"Congenital malformations"	0.002
64	"F"	"morbidity"	0.0336
64	"M"	"Infection"	0.0286
64	"M"	"Neoplasms"	0.3484
64	"M"	"Diseases of the blood and blood-forming organs"	0.003
64	"M"	"Endocrine"	0.0514
64	"M"	"Mental and behavioural disorders"	0.0134
64	"M"	"Nervous Disorders"	0.0238
64	"M"	"circulatory"	0.3128
64	"M"	"respiratory"	0.0813
64	"M"	"Digestive"	0.0498
64	"M"	"Musculoskeletal Disorders"	0.0037
64	"M"	"Genitourinary"	0.0186
64	"M"	"perinatal period"	0
64	"M"	"Congenital malformations"	0.0017
64	"M"	"morbidity"	0.0545
65	"F"	"Infection"	0.0301
65	"F"	"Neoplasms"	0.3989
65	"F"	"Diseases of the blood and blood-forming organs"	0.0045
65	"F"	"Endocrine"	0.0549
65	"F"	"Mental and behavioural disorders"	0.0111
65	"F"	"Nervous Disorders"	0.0325
65	"F"	"circulatory"	0.2426
65	"F"	"respiratory"	0.1051
65	"F"	"Digestive"	0.0435
65	"F"	"Musculoskeletal Disorders"	0.0086
65	"F"	"Genitourinary"	0.0255
65	"F"	"perinatal period"	0
65	"F"	"Congenital malformations"	0.0017
65	"F"	"morbidity"	0.0315
65	"M"	"Infection"	0.0275
65	"M"	"Neoplasms"	0.3539
65	"M"	"Diseases of the blood and blood-forming organs"	0.0029
65	"M"	"Endocrine"	0.0514
65	"M"	"Mental and behavioural disorders"	0.0134
65	"M"	"Nervous Disorders"	0.0243
65	"M"	"circulatory"	0.3104
65	"M"	"respiratory"	0.0862
65	"M"	"Digestive"	0.0473
65	"M"	"Musculoskeletal Disorders"	0.0036
65	"M"	"Genitourinary"	0.0193
65	"M"	"perinatal period"	0
65	"M"	"Congenital malformations"	0.0013
65	"M"	"morbidity"	0.0497
66	"F"	"Infection"	0.0296
66	"F"	"Neoplasms"	0.398
66	"F"	"Diseases of the blood and blood-forming organs"	0.0048
66	"F"	"Endocrine"	0.0529
66	"F"	"Mental and behavioural disorders"	0.0115
66	"F"	"Nervous Disorders"	0.0327
66	"F"	"circulatory"	0.2431
66	"F"	"respiratory"	0.1109
66	"F"	"Digestive"	0.0419
66	"F"	"Musculoskeletal Disorders"	0.0083
66	"F"	"Genitourinary"	0.0258
66	"F"	"perinatal period"	0
66	"F"	"Congenital malformations"	0.0017
66	"F"	"morbidity"	0.0301
66	"M"	"Infection"	0.0265
66	"M"	"Neoplasms"	0.3558
66	"M"	"Diseases of the blood and blood-forming organs"	0.003
66	"M"	"Endocrine"	0.0521
66	"M"	"Mental and behavioural disorders"	0.0133
66	"M"	"Nervous Disorders"	0.0258
66	"M"	"circulatory"	0.3085
66	"M"	"respiratory"	0.0909
66	"M"	"Digestive"	0.0442
66	"M"	"Musculoskeletal Disorders"	0.0041
66	"M"	"Genitourinary"	0.0195
66	"M"	"perinatal period"	0
66	"M"	"Congenital malformations"	0.0012
66	"M"	"morbidity"	0.0467
67	"F"	"Infection"	0.0291
67	"F"	"Neoplasms"	0.3924
67	"F"	"Diseases of the blood and blood-forming organs"	0.0048
67	"F"	"Endocrine"	0.0529
67	"F"	"Mental and behavioural disorders"	0.0128
67	"F"	"Nervous Disorders"	0.0337
67	"F"	"circulatory"	0.2448
67	"F"	"respiratory"	0.1147
67	"F"	"Digestive"	0.0414
67	"F"	"Musculoskeletal Disorders"	0.008
67	"F"	"Genitourinary"	0.0264
67	"F"	"perinatal period"	0
67	"F"	"Congenital malformations"	0.0015
67	"F"	"morbidity"	0.0285
67	"M"	"Infection"	0.0256
67	"M"	"Neoplasms"	0.357
67	"M"	"Diseases of the blood and blood-forming organs"	0.0032
67	"M"	"Endocrine"	0.0517
67	"M"	"Mental and behavioural disorders"	0.0131
67	"M"	"Nervous Disorders"	0.0272
67	"M"	"circulatory"	0.3086
67	"M"	"respiratory"	0.0962
67	"M"	"Digestive"	0.0403
67	"M"	"Musculoskeletal Disorders"	0.0038
67	"M"	"Genitourinary"	0.0198
67	"M"	"perinatal period"	0
67	"M"	"Congenital malformations"	0.0009
67	"M"	"morbidity"	0.0443
68	"F"	"Infection"	0.0292
68	"F"	"Neoplasms"	0.3842
68	"F"	"Diseases of the blood and blood-forming organs"	0.0044
68	"F"	"Endocrine"	0.0519
68	"F"	"Mental and behavioural disorders"	0.0136
68	"F"	"Nervous Disorders"	0.0341
68	"F"	"circulatory"	0.2503
68	"F"	"respiratory"	0.1192
68	"F"	"Digestive"	0.0408
68	"F"	"Musculoskeletal Disorders"	0.0082
68	"F"	"Genitourinary"	0.0266
68	"F"	"perinatal period"	0
68	"F"	"Congenital malformations"	0.0012
68	"F"	"morbidity"	0.0272
68	"M"	"Infection"	0.0245
68	"M"	"Neoplasms"	0.3589
68	"M"	"Diseases of the blood and blood-forming organs"	0.0031
68	"M"	"Endocrine"	0.0497
68	"M"	"Mental and behavioural disorders"	0.0134
68	"M"	"Nervous Disorders"	0.0275
68	"M"	"circulatory"	0.3092
68	"M"	"respiratory"	0.0991
68	"M"	"Digestive"	0.0392
68	"M"	"Musculoskeletal Disorders"	0.0036
68	"M"	"Genitourinary"	0.0208
68	"M"	"perinatal period"	0
68	"M"	"Congenital malformations"	0.0009
68	"M"	"morbidity"	0.042
69	"F"	"Infection"	0.0283
69	"F"	"Neoplasms"	0.3802
69	"F"	"Diseases of the blood and blood-forming organs"	0.0049
69	"F"	"Endocrine"	0.0526
69	"F"	"Mental and behavioural disorders"	0.0147
69	"F"	"Nervous Disorders"	0.0356
69	"F"	"circulatory"	0.2526
69	"F"	"respiratory"	0.1213
69	"F"	"Digestive"	0.0394
69	"F"	"Musculoskeletal Disorders"	0.0082
69	"F"	"Genitourinary"	0.0266
69	"F"	"perinatal period"	0
69	"F"	"Congenital malformations"	0.0011
69	"F"	"morbidity"	0.0254
69	"M"	"Infection"	0.0241
69	"M"	"Neoplasms"	0.3554
69	"M"	"Diseases of the blood and blood-forming organs"	0.0032
69	"M"	"Endocrine"	0.05
69	"M"	"Mental and behavioural disorders"	0.0142
69	"M"	"Nervous Disorders"	0.0292
69	"M"	"circulatory"	0.3089
69	"M"	"respiratory"	0.1028
69	"M"	"Digestive"	0.0378
69	"M"	"Musculoskeletal Disorders"	0.0038
69	"M"	"Genitourinary"	0.0217
69	"M"	"perinatal period"	0
69	"M"	"Congenital malformations"	0.0009
69	"M"	"morbidity"	0.0396
70	"F"	"Infection"	0.0289
70	"F"	"Neoplasms"	0.3675
70	"F"	"Diseases of the blood and blood-forming organs"	0.0046
70	"F"	"Endocrine"	0.0503
70	"F"	"Mental and behavioural disorders"	0.0169
70	"F"	"Nervous Disorders"	0.0369
70	"F"	"circulatory"	0.2588
70	"F"	"respiratory"	0.126
70	"F"	"Digestive"	0.0397
70	"F"	"Musculoskeletal Disorders"	0.008
70	"F"	"Genitourinary"	0.0282
70	"F"	"perinatal period"	0
70	"F"	"Congenital malformations"	0.001
70	"F"	"morbidity"	0.0242
70	"M"	"Infection"	0.0237
70	"M"	"Neoplasms"	0.3521
70	"M"	"Diseases of the blood and blood-forming organs"	0.0029
70	"M"	"Endocrine"	0.0489
70	"M"	"Mental and behavioural disorders"	0.0149
70	"M"	"Nervous Disorders"	0.0314
70	"M"	"circulatory"	0.3083
70	"M"	"respiratory"	0.1086
70	"M"	"Digestive"	0.0364
70	"M"	"Musculoskeletal Disorders"	0.0035
70	"M"	"Genitourinary"	0.0223
70	"M"	"perinatal period"	0
70	"M"	"Congenital malformations"	0.0008
70	"M"	"morbidity"	0.0372
71	"F"	"Infection"	0.0276
71	"F"	"Neoplasms"	0.36
71	"F"	"Diseases of the blood and blood-forming organs"	0.0044
71	"F"	"Endocrine"	0.0503
71	"F"	"Mental and behavioural disorders"	0.0185
71	"F"	"Nervous Disorders"	0.0387
71	"F"	"circulatory"	0.265
71	"F"	"respiratory"	0.1264
71	"F"	"Digestive"	0.0387
71	"F"	"Musculoskeletal Disorders"	0.0077
71	"F"	"Genitourinary"	0.028
71	"F"	"perinatal period"	0
71	"F"	"Congenital malformations"	0.0009
71	"F"	"morbidity"	0.0243
71	"M"	"Infection"	0.0237
71	"M"	"Neoplasms"	0.3455
71	"M"	"Diseases of the blood and blood-forming organs"	0.0032
71	"M"	"Endocrine"	0.0482
71	"M"	"Mental and behavioural disorders"	0.0162
71	"M"	"Nervous Disorders"	0.0339
71	"M"	"circulatory"	0.3105
71	"M"	"respiratory"	0.1112
71	"M"	"Digestive"	0.0346
71	"M"	"Musculoskeletal Disorders"	0.0041
71	"M"	"Genitourinary"	0.0233
71	"M"	"perinatal period"	0
71	"M"	"Congenital malformations"	0.0007
71	"M"	"morbidity"	0.0365
72	"F"	"Infection"	0.0276
72	"F"	"Neoplasms"	0.3481
72	"F"	"Diseases of the blood and blood-forming organs"	0.0043
72	"F"	"Endocrine"	0.0505
72	"F"	"Mental and behavioural disorders"	0.0208
72	"F"	"Nervous Disorders"	0.0408
72	"F"	"circulatory"	0.2709
72	"F"	"respiratory"	0.1275
72	"F"	"Digestive"	0.039
72	"F"	"Musculoskeletal Disorders"	0.0079
72	"F"	"Genitourinary"	0.0291
72	"F"	"perinatal period"	0
72	"F"	"Congenital malformations"	0.0009
72	"F"	"morbidity"	0.0232
72	"M"	"Infection"	0.0233
72	"M"	"Neoplasms"	0.3414
72	"M"	"Diseases of the blood and blood-forming organs"	0.0031
72	"M"	"Endocrine"	0.0471
72	"M"	"Mental and behavioural disorders"	0.0177
72	"M"	"Nervous Disorders"	0.0358
72	"M"	"circulatory"	0.313
72	"M"	"respiratory"	0.1133
72	"M"	"Digestive"	0.0342
72	"M"	"Musculoskeletal Disorders"	0.0037
72	"M"	"Genitourinary"	0.0238
72	"M"	"perinatal period"	0
72	"M"	"Congenital malformations"	0.0007
72	"M"	"morbidity"	0.0344
73	"F"	"Infection"	0.0274
73	"F"	"Neoplasms"	0.3372
73	"F"	"Diseases of the blood and blood-forming organs"	0.0042
73	"F"	"Endocrine"	0.0503
73	"F"	"Mental and behavioural disorders"	0.0236
73	"F"	"Nervous Disorders"	0.0439
73	"F"	"circulatory"	0.2754
73	"F"	"respiratory"	0.1293
73	"F"	"Digestive"	0.0377
73	"F"	"Musculoskeletal Disorders"	0.0078
73	"F"	"Genitourinary"	0.0295
73	"F"	"perinatal period"	0
73	"F"	"Congenital malformations"	0.001
73	"F"	"morbidity"	0.0226
73	"M"	"Infection"	0.023
73	"M"	"Neoplasms"	0.335
73	"M"	"Diseases of the blood and blood-forming organs"	0.0028
73	"M"	"Endocrine"	0.0464
73	"M"	"Mental and behavioural disorders"	0.0194
73	"M"	"Nervous Disorders"	0.0387
73	"M"	"circulatory"	0.3147
73	"M"	"respiratory"	0.1158
73	"M"	"Digestive"	0.0328
73	"M"	"Musculoskeletal Disorders"	0.0037
73	"M"	"Genitourinary"	0.0244
73	"M"	"perinatal period"	0
73	"M"	"Congenital malformations"	0.0006
73	"M"	"morbidity"	0.0344
74	"F"	"Infection"	0.0275
74	"F"	"Neoplasms"	0.3237
